inning,top,ab_id,g_id,p_score,batter_id,pitcher_id,stand,p_throws,event,o
9.0,1.0,2019003325.0,201900044.0,10.0,592178,600917,R,R,Groundout,3
9.0,0.0,2019003326.0,201900044.0,10.0,608336,467008,L,R,Double,0
9.0,0.0,2019003327.0,201900044.0,10.0,425783,467008,L,R,Groundout,1
9.0,0.0,2019003328.0,201900044.0,10.0,608577,467008,L,R,Wild Pitch,1
1.0,1.0,2019003329.0,201900045.0,0.0,547982,501381,L,R,Strikeout,1
1.0,1.0,2019003330.0,201900045.0,0.0,608070,501381,L,R,Strikeout,2
1.0,1.0,2019003331.0,201900045.0,0.0,641343,501381,L,R,Flyout,3
1.0,0.0,2019003332.0,201900045.0,0.0,596146,471911,L,R,Flyout,1
1.0,0.0,2019003333.0,201900045.0,0.0,593871,471911,L,R,Strikeout,2
1.0,0.0,2019003334.0,201900045.0,0.0,443558,471911,R,R,Double,2
1.0,0.0,2019003335.0,201900045.0,0.0,592696,471911,L,R,Pop Out,3
2.0,1.0,2019003336.0,201900045.0,0.0,467793,501381,L,R,Single,1
2.0,1.0,2019003337.0,201900045.0,0.0,434670,501381,R,R,Groundout,2
2.0,1.0,2019003338.0,201900045.0,0.0,656185,501381,L,R,Flyout,3
2.0,0.0,2019003339.0,201900045.0,0.0,543068,471911,R,R,Single,0
2.0,0.0,2019003340.0,201900045.0,0.0,503556,471911,L,R,Flyout,1
2.0,0.0,2019003341.0,201900045.0,0.0,570731,471911,R,R,Strikeout,2
2.0,0.0,2019003342.0,201900045.0,0.0,553902,471911,R,R,Double,2
2.0,0.0,2019003343.0,201900045.0,0.0,621439,471911,R,R,Strikeout,3
3.0,1.0,2019003344.0,201900045.0,1.0,608700,501381,R,R,Strikeout,1
3.0,1.0,2019003345.0,201900045.0,1.0,543543,501381,L,R,Strikeout,2
3.0,1.0,2019003346.0,201900045.0,1.0,608715,501381,R,R,Strikeout,3
3.0,0.0,2019003347.0,201900045.0,0.0,596146,471911,L,R,Walk,0
3.0,0.0,2019003348.0,201900045.0,0.0,593871,471911,L,R,Single,0
3.0,0.0,2019003349.0,201900045.0,0.0,443558,471911,R,R,Grounded Into DP,2
3.0,0.0,2019003350.0,201900045.0,0.0,592696,471911,L,R,Flyout,3
4.0,1.0,2019003351.0,201900045.0,1.0,547982,501381,L,R,Lineout,1
4.0,1.0,2019003352.0,201900045.0,1.0,608070,501381,L,R,Walk,1
4.0,1.0,2019003353.0,201900045.0,1.0,641343,501381,L,R,Grounded Into DP,3
4.0,0.0,2019003354.0,201900045.0,0.0,543068,471911,R,R,Groundout,1
4.0,0.0,2019003355.0,201900045.0,0.0,503556,471911,L,R,Pop Out,2
4.0,0.0,2019003356.0,201900045.0,0.0,570731,471911,R,R,Single,2
4.0,0.0,2019003357.0,201900045.0,0.0,553902,471911,R,R,Double,2
4.0,0.0,2019003358.0,201900045.0,0.0,621439,471911,R,R,Double,2
4.0,0.0,2019003359.0,201900045.0,0.0,596146,471911,L,R,Pop Out,3
5.0,1.0,2019003360.0,201900045.0,3.0,467793,527048,R,L,Single,0
5.0,1.0,2019003361.0,201900045.0,3.0,434670,527048,R,L,Strikeout,1
5.0,1.0,2019003362.0,201900045.0,3.0,656185,527048,R,L,Walk,1
5.0,1.0,2019003363.0,201900045.0,3.0,608700,527048,R,L,Pop Out,2
5.0,1.0,2019003364.0,201900045.0,3.0,543543,527048,L,L,Strikeout,3
5.0,0.0,2019003365.0,201900045.0,0.0,593871,471911,L,R,Single,0
5.0,0.0,2019003366.0,201900045.0,0.0,443558,471911,R,R,Home Run,0
5.0,0.0,2019003367.0,201900045.0,0.0,592696,471911,L,R,Strikeout,1
5.0,0.0,2019003368.0,201900045.0,0.0,543068,471911,R,R,Double,1
5.0,0.0,2019003369.0,201900045.0,0.0,503556,519166,L,R,Walk,1
5.0,0.0,2019003370.0,201900045.0,0.0,570731,519166,R,R,Double,1
5.0,0.0,2019003371.0,201900045.0,0.0,553902,519166,R,R,Sac Fly,2
5.0,0.0,2019003372.0,201900045.0,0.0,621439,519166,R,R,Flyout,3
6.0,1.0,2019003373.0,201900045.0,8.0,608715,527048,R,L,Lineout,1
6.0,1.0,2019003374.0,201900045.0,8.0,547982,527048,L,L,Walk,1
6.0,1.0,2019003375.0,201900045.0,8.0,608070,527048,R,L,Groundout,2
6.0,1.0,2019003376.0,201900045.0,8.0,641343,527048,L,L,Flyout,3
6.0,0.0,2019003377.0,201900045.0,0.0,596146,519096,L,R,Single,0
6.0,0.0,2019003378.0,201900045.0,0.0,593871,519096,L,R,Strikeout,1
6.0,0.0,2019003379.0,201900045.0,0.0,443558,519096,R,R,Single,1
6.0,0.0,2019003380.0,201900045.0,0.0,592696,519096,L,R,Grounded Into DP,3
7.0,1.0,2019003381.0,201900045.0,8.0,467793,527048,R,L,Single,0
7.0,1.0,2019003382.0,201900045.0,8.0,434670,527048,R,L,Strikeout,1
7.0,1.0,2019003383.0,201900045.0,8.0,656185,527048,R,L,Forceout,2
7.0,1.0,2019003384.0,201900045.0,8.0,608700,527048,R,L,Strikeout,3
7.0,0.0,2019003385.0,201900045.0,0.0,501303,669456,L,R,Lineout,1
7.0,0.0,2019003386.0,201900045.0,0.0,592122,669456,R,R,Strikeout,2
7.0,0.0,2019003387.0,201900045.0,0.0,570731,669456,R,R,Groundout,3
8.0,1.0,2019003388.0,201900045.0,8.0,656669,527048,R,L,Strikeout,1
8.0,1.0,2019003389.0,201900045.0,8.0,608715,527048,R,L,Walk,1
8.0,1.0,2019003390.0,201900045.0,8.0,621559,527048,R,L,Strikeout,2
8.0,1.0,2019003391.0,201900045.0,8.0,608070,527048,R,L,Single,2
8.0,1.0,2019003392.0,201900045.0,8.0,641343,527048,L,L,Single,2
8.0,1.0,2019003393.0,201900045.0,8.0,467793,527048,R,L,Double,2
8.0,1.0,2019003394.0,201900045.0,8.0,434670,657610,R,R,Strikeout,3
8.0,0.0,2019003395.0,201900045.0,3.0,553902,669456,R,R,Hit By Pitch,0
8.0,0.0,2019003396.0,201900045.0,3.0,621439,669456,R,R,Single,0
8.0,0.0,2019003397.0,201900045.0,3.0,595909,669456,L,R,Single,1
8.0,0.0,2019003398.0,201900045.0,3.0,593871,669456,L,R,Pop Out,2
8.0,0.0,2019003399.0,201900045.0,3.0,443558,669456,R,R,Strikeout,3
9.0,1.0,2019003400.0,201900045.0,9.0,656185,607560,L,R,Groundout,1
9.0,1.0,2019003401.0,201900045.0,9.0,608700,607560,R,R,Walk,1
9.0,1.0,2019003402.0,201900045.0,9.0,656669,607560,R,R,Walk,1
9.0,1.0,2019003403.0,201900045.0,9.0,608715,607560,R,R,Pop Out,2
9.0,1.0,2019003404.0,201900045.0,9.0,621559,607560,L,R,Strikeout,3
1.0,1.0,2019003405.0,201900046.0,0.0,453568,645261,L,R,Groundout,1
1.0,1.0,2019003406.0,201900046.0,0.0,621311,645261,L,R,Single,1
1.0,1.0,2019003407.0,201900046.0,0.0,571448,645261,R,R,Grounded Into DP,3
1.0,0.0,2019003408.0,201900046.0,0.0,594011,592351,L,R,Hit By Pitch,0
1.0,0.0,2019003409.0,201900046.0,0.0,605119,592351,R,R,Strikeout,1
1.0,0.0,2019003410.0,201900046.0,0.0,435522,592351,L,R,Strikeout,2
1.0,0.0,2019003411.0,201900046.0,0.0,516770,592351,R,R,Groundout,3
2.0,1.0,2019003412.0,201900046.0,0.0,596115,645261,R,R,Groundout,1
2.0,1.0,2019003413.0,201900046.0,0.0,641857,645261,L,R,Strikeout,2
2.0,1.0,2019003414.0,201900046.0,0.0,448602,645261,R,R,Single,2
2.0,1.0,2019003415.0,201900046.0,0.0,606132,645261,L,R,Groundout,3
2.0,0.0,2019003416.0,201900046.0,0.0,595751,592351,R,R,Strikeout,1
2.0,0.0,2019003417.0,201900046.0,0.0,595375,592351,L,R,Flyout,2
2.0,0.0,2019003418.0,201900046.0,0.0,598284,592351,R,R,Strikeout,3
3.0,1.0,2019003419.0,201900046.0,0.0,547172,645261,L,R,Double,0
3.0,1.0,2019003420.0,201900046.0,0.0,592351,645261,R,R,Sac Bunt,1
3.0,1.0,2019003421.0,201900046.0,0.0,453568,645261,L,R,Pop Out,2
3.0,1.0,2019003422.0,201900046.0,0.0,621311,645261,L,R,Groundout,3
3.0,0.0,2019003423.0,201900046.0,0.0,621446,592351,R,R,Strikeout,1
3.0,0.0,2019003424.0,201900046.0,0.0,645261,592351,R,R,Strikeout,2
3.0,0.0,2019003425.0,201900046.0,0.0,594011,592351,L,R,Groundout,3
4.0,1.0,2019003426.0,201900046.0,0.0,571448,645261,R,R,Pop Out,1
4.0,1.0,2019003427.0,201900046.0,0.0,596115,645261,R,R,Flyout,2
4.0,1.0,2019003428.0,201900046.0,0.0,641857,645261,L,R,Groundout,3
4.0,0.0,2019003429.0,201900046.0,0.0,605119,592351,R,R,Walk,0
4.0,0.0,2019003430.0,201900046.0,0.0,435522,592351,L,R,Single,0
4.0,0.0,2019003431.0,201900046.0,0.0,516770,592351,R,R,Groundout,1
4.0,0.0,2019003432.0,201900046.0,0.0,595751,592351,R,R,Single,1
4.0,0.0,2019003433.0,201900046.0,0.0,595375,592351,L,R,Groundout,2
4.0,0.0,2019003434.0,201900046.0,0.0,598284,592351,R,R,Strikeout,3
5.0,1.0,2019003435.0,201900046.0,2.0,448602,645261,R,R,Strikeout,1
5.0,1.0,2019003436.0,201900046.0,2.0,606132,645261,L,R,Groundout,2
5.0,1.0,2019003437.0,201900046.0,2.0,547172,645261,L,R,Groundout,3
5.0,0.0,2019003438.0,201900046.0,0.0,621446,592351,R,R,Strikeout,1
5.0,0.0,2019003439.0,201900046.0,0.0,645261,592351,R,R,Single,1
5.0,0.0,2019003440.0,201900046.0,0.0,594011,592351,L,R,Grounded Into DP,3
6.0,1.0,2019003441.0,201900046.0,2.0,592351,645261,R,R,Strikeout,1
6.0,1.0,2019003442.0,201900046.0,2.0,453568,645261,L,R,Strikeout,2
6.0,1.0,2019003443.0,201900046.0,2.0,621311,645261,L,R,Groundout,3
6.0,0.0,2019003444.0,201900046.0,0.0,605119,592351,R,R,Groundout,1
6.0,0.0,2019003445.0,201900046.0,0.0,435522,592351,L,R,Strikeout,2
6.0,0.0,2019003446.0,201900046.0,0.0,516770,592351,R,R,Single,2
6.0,0.0,2019003447.0,201900046.0,0.0,595751,592351,R,R,Lineout,3
7.0,1.0,2019003448.0,201900046.0,2.0,571448,645261,R,R,Flyout,1
7.0,1.0,2019003449.0,201900046.0,2.0,596115,645261,R,R,Groundout,2
7.0,1.0,2019003450.0,201900046.0,2.0,641857,645261,L,R,Single,2
7.0,1.0,2019003451.0,201900046.0,2.0,448602,645261,R,R,Lineout,3
7.0,0.0,2019003452.0,201900046.0,0.0,595375,592351,L,R,Home Run,0
7.0,0.0,2019003453.0,201900046.0,0.0,598284,592351,R,R,Groundout,1
7.0,0.0,2019003454.0,201900046.0,0.0,621446,592351,R,R,Strikeout,2
7.0,0.0,2019003455.0,201900046.0,0.0,645261,643466,R,L,Strikeout,3
8.0,1.0,2019003456.0,201900046.0,3.0,606132,645261,L,R,Groundout,1
8.0,1.0,2019003457.0,201900046.0,3.0,547172,645261,L,R,Strikeout,2
8.0,1.0,2019003458.0,201900046.0,3.0,641658,645261,R,R,Strikeout,3
8.0,0.0,2019003459.0,201900046.0,0.0,594011,643466,R,L,Flyout,1
8.0,0.0,2019003460.0,201900046.0,0.0,605119,643466,R,L,Pop Out,2
8.0,0.0,2019003461.0,201900046.0,0.0,435522,451584,L,R,Walk,2
8.0,0.0,2019003462.0,201900046.0,0.0,516770,451584,R,R,Groundout,3
9.0,1.0,2019003463.0,201900046.0,3.0,453568,612672,L,L,Double,0
9.0,1.0,2019003464.0,201900046.0,3.0,621311,612672,L,L,Walk,0
9.0,1.0,2019003465.0,201900046.0,3.0,571448,489265,R,R,Lineout,1
9.0,1.0,2019003466.0,201900046.0,3.0,596115,489265,R,R,Strikeout,2
9.0,1.0,2019003467.0,201900046.0,3.0,641857,489265,L,R,Pop Out,3
1.0,1.0,2019003468.0,201900047.0,0.0,600869,663423,L,R,Single,0
1.0,1.0,2019003469.0,201900047.0,0.0,592206,663423,R,R,Strikeout,1
1.0,1.0,2019003470.0,201900047.0,0.0,408234,663423,R,R,Strikeout,2
1.0,1.0,2019003471.0,201900047.0,0.0,592348,663423,L,R,Strikeout,3
1.0,0.0,2019003472.0,201900047.0,0.0,643376,519043,R,L,Strikeout,1
1.0,0.0,2019003473.0,201900047.0,0.0,592273,519043,R,L,Groundout,2
1.0,0.0,2019003474.0,201900047.0,0.0,475253,519043,R,L,Flyout,3
2.0,1.0,2019003475.0,201900047.0,0.0,621514,663423,L,R,Strikeout,1
2.0,1.0,2019003476.0,201900047.0,0.0,543308,663423,R,R,Lineout,2
2.0,1.0,2019003477.0,201900047.0,0.0,543484,663423,R,R,Pop Out,3
2.0,0.0,2019003478.0,201900047.0,0.0,545341,519043,R,L,Groundout,1
2.0,0.0,2019003479.0,201900047.0,0.0,606192,519043,R,L,Flyout,2
2.0,0.0,2019003480.0,201900047.0,0.0,666971,519043,R,L,Strikeout,3
3.0,1.0,2019003481.0,201900047.0,0.0,606988,663423,R,R,Groundout,1
3.0,1.0,2019003482.0,201900047.0,0.0,474568,663423,R,R,Pop Out,2
3.0,1.0,2019003483.0,201900047.0,0.0,600869,663423,L,R,Strikeout,3
3.0,0.0,2019003484.0,201900047.0,0.0,607680,519043,R,L,Flyout,1
3.0,0.0,2019003485.0,201900047.0,0.0,620446,519043,R,L,Groundout,2
3.0,0.0,2019003486.0,201900047.0,0.0,571912,519043,R,L,Strikeout,3
4.0,1.0,2019003487.0,201900047.0,0.0,592206,663423,R,R,Strikeout,1
4.0,1.0,2019003488.0,201900047.0,0.0,408234,663423,R,R,Flyout,2
4.0,1.0,2019003489.0,201900047.0,0.0,592348,663423,L,R,Single,2
4.0,1.0,2019003490.0,201900047.0,0.0,621514,663423,L,R,Strikeout,3
4.0,0.0,2019003491.0,201900047.0,0.0,643376,519043,R,L,Groundout,1
4.0,0.0,2019003492.0,201900047.0,0.0,592273,519043,R,L,Lineout,2
4.0,0.0,2019003493.0,201900047.0,0.0,475253,519043,R,L,Groundout,3
5.0,1.0,2019003494.0,201900047.0,0.0,543308,663423,R,R,Groundout,1
5.0,1.0,2019003495.0,201900047.0,0.0,543484,663423,R,R,Strikeout,2
5.0,1.0,2019003496.0,201900047.0,0.0,606988,663423,R,R,Flyout,3
5.0,0.0,2019003497.0,201900047.0,0.0,545341,519043,R,L,Walk,0
5.0,0.0,2019003498.0,201900047.0,0.0,606192,519043,R,L,Forceout,1
5.0,0.0,2019003499.0,201900047.0,0.0,666971,519043,R,L,Grounded Into DP,3
6.0,1.0,2019003500.0,201900047.0,0.0,474568,543208,R,R,Strikeout,1
6.0,1.0,2019003501.0,201900047.0,0.0,600869,543208,L,R,Single,1
6.0,1.0,2019003502.0,201900047.0,0.0,592206,543208,R,R,Forceout,2
6.0,1.0,2019003503.0,201900047.0,0.0,408234,543208,R,R,Flyout,3
6.0,0.0,2019003504.0,201900047.0,0.0,607680,519043,R,L,Groundout,1
6.0,0.0,2019003505.0,201900047.0,0.0,620446,519043,R,L,Single,1
6.0,0.0,2019003506.0,201900047.0,0.0,571912,519043,R,L,Lineout,2
6.0,0.0,2019003507.0,201900047.0,0.0,643376,519043,R,L,Single,2
6.0,0.0,2019003508.0,201900047.0,0.0,592273,519043,R,L,Strikeout,3
7.0,1.0,2019003509.0,201900047.0,0.0,592348,641835,R,L,Double,0
7.0,1.0,2019003510.0,201900047.0,0.0,621514,641835,L,L,Groundout,1
7.0,1.0,2019003511.0,201900047.0,0.0,543308,641835,R,L,Walk,1
7.0,1.0,2019003512.0,201900047.0,0.0,543484,457915,R,R,Strikeout,2
7.0,1.0,2019003513.0,201900047.0,0.0,606988,457915,R,R,Hit By Pitch,2
7.0,1.0,2019003514.0,201900047.0,0.0,474568,457915,R,R,Walk,2
7.0,1.0,2019003515.0,201900047.0,0.0,600869,457915,L,R,Single,2
7.0,1.0,2019003516.0,201900047.0,0.0,592206,672773,R,R,Flyout,3
7.0,0.0,2019003517.0,201900047.0,3.0,475253,519043,R,L,Flyout,1
7.0,0.0,2019003518.0,201900047.0,3.0,545341,519043,R,L,Strikeout,2
7.0,0.0,2019003519.0,201900047.0,3.0,606192,519043,R,L,Strikeout,3
8.0,1.0,2019003520.0,201900047.0,0.0,408234,672773,R,R,Flyout,1
8.0,1.0,2019003521.0,201900047.0,0.0,592348,672773,L,R,Double,1
8.0,1.0,2019003522.0,201900047.0,0.0,621514,672773,L,R,Intent Walk,1
8.0,1.0,2019003523.0,201900047.0,0.0,543308,672773,R,R,Flyout,2
8.0,1.0,2019003524.0,201900047.0,0.0,543484,672773,R,R,Strikeout,3
8.0,0.0,2019003525.0,201900047.0,3.0,666971,641729,R,R,Groundout,1
8.0,0.0,2019003526.0,201900047.0,3.0,607680,641729,R,R,Single,1
8.0,0.0,2019003527.0,201900047.0,3.0,620446,641729,L,R,Double,1
8.0,0.0,2019003528.0,201900047.0,3.0,642133,641729,L,R,Home Run,1
8.0,0.0,2019003529.0,201900047.0,3.0,643376,641729,R,R,Groundout,2
8.0,0.0,2019003530.0,201900047.0,3.0,592273,641729,R,R,Strikeout,3
9.0,1.0,2019003531.0,201900047.0,3.0,606988,571704,R,R,Groundout,1
9.0,1.0,2019003532.0,201900047.0,3.0,474568,571704,R,R,Groundout,2
9.0,1.0,2019003533.0,201900047.0,3.0,600869,571704,L,R,Double,2
9.0,1.0,2019003534.0,201900047.0,3.0,592206,571704,R,R,Groundout,3
9.0,0.0,2019003535.0,201900047.0,3.0,475253,571656,L,R,Strikeout,1
9.0,0.0,2019003536.0,201900047.0,3.0,545341,571656,R,R,Strikeout,2
9.0,0.0,2019003537.0,201900047.0,3.0,606192,571656,R,R,Flyout,3
10.0,1.0,2019003538.0,201900047.0,3.0,408234,607352,R,R,Strikeout,1
10.0,1.0,2019003539.0,201900047.0,3.0,592348,607352,L,R,Walk,1
10.0,1.0,2019003540.0,201900047.0,3.0,621514,607352,L,R,Strikeout,2
10.0,1.0,2019003541.0,201900047.0,3.0,543308,607352,R,R,Groundout,3
10.0,0.0,2019003542.0,201900047.0,3.0,666971,621385,R,L,Strikeout,1
10.0,0.0,2019003543.0,201900047.0,3.0,607680,621385,R,L,Lineout,2
10.0,0.0,2019003544.0,201900047.0,3.0,620446,621385,R,L,Double,2
10.0,0.0,2019003545.0,201900047.0,3.0,520471,621385,R,L,Single,3
11.0,1.0,2019003546.0,201900047.0,3.0,543484,623381,R,L,Flyout,1
11.0,1.0,2019003547.0,201900047.0,3.0,606988,623381,R,L,Single,1
11.0,1.0,2019003548.0,201900047.0,3.0,474568,623381,R,L,Pop Out,2
11.0,1.0,2019003549.0,201900047.0,3.0,600869,623381,R,L,Single,2
11.0,1.0,2019003550.0,201900047.0,3.0,592206,623381,R,L,Single,2
11.0,1.0,2019003551.0,201900047.0,3.0,408234,623381,R,L,Forceout,3
11.0,0.0,2019003552.0,201900047.0,4.0,643376,572888,R,R,Flyout,1
11.0,0.0,2019003553.0,201900047.0,4.0,592273,572888,R,R,Single,1
11.0,0.0,2019003554.0,201900047.0,4.0,475253,572888,L,R,Hit By Pitch,1
11.0,0.0,2019003555.0,201900047.0,4.0,545341,572888,R,R,Forceout,2
11.0,0.0,2019003556.0,201900047.0,4.0,606192,572888,R,R,Lineout,3
1.0,1.0,2019003557.0,201900048.0,0.0,543807,630023,R,R,Groundout,1
1.0,1.0,2019003558.0,201900048.0,0.0,514888,630023,R,R,Flyout,2
1.0,1.0,2019003559.0,201900048.0,0.0,608324,630023,R,R,Pop Out,3
1.0,0.0,2019003560.0,201900048.0,0.0,650490,489119,R,L,Single,0
1.0,0.0,2019003561.0,201900048.0,0.0,502054,489119,R,L,Single,0
1.0,0.0,2019003562.0,201900048.0,0.0,621002,489119,R,L,Forceout,1
1.0,0.0,2019003563.0,201900048.0,0.0,541645,489119,R,L,Strikeout,2
1.0,0.0,2019003564.0,201900048.0,0.0,640457,489119,L,L,Single,2
1.0,0.0,2019003565.0,201900048.0,0.0,572287,489119,R,L,Groundout,3
2.0,1.0,2019003566.0,201900048.0,1.0,621043,630023,R,R,Lineout,1
2.0,1.0,2019003567.0,201900048.0,1.0,502210,630023,L,R,Pop Out,2
2.0,1.0,2019003568.0,201900048.0,1.0,493329,630023,R,R,Groundout,3
2.0,0.0,2019003569.0,201900048.0,0.0,628338,489119,R,L,Single,0
2.0,0.0,2019003570.0,201900048.0,0.0,621563,489119,L,L,Groundout,1
2.0,0.0,2019003571.0,201900048.0,0.0,642715,489119,R,L,Strikeout,2
2.0,0.0,2019003572.0,201900048.0,0.0,650490,489119,R,L,Groundout,3
3.0,1.0,2019003573.0,201900048.0,1.0,649557,630023,R,R,Groundout,1
3.0,1.0,2019003574.0,201900048.0,1.0,545358,630023,R,R,Strikeout,2
3.0,1.0,2019003575.0,201900048.0,1.0,545350,630023,R,R,Home Run,2
3.0,1.0,2019003576.0,201900048.0,1.0,543807,630023,R,R,Lineout,3
3.0,0.0,2019003577.0,201900048.0,1.0,502054,489119,R,L,Lineout,1
3.0,0.0,2019003578.0,201900048.0,1.0,621002,489119,R,L,Single,1
3.0,0.0,2019003579.0,201900048.0,1.0,541645,489119,R,L,Forceout,2
3.0,0.0,2019003580.0,201900048.0,1.0,640457,489119,L,L,Home Run,2
3.0,0.0,2019003581.0,201900048.0,1.0,572287,489119,R,L,Pop Out,3
4.0,1.0,2019003582.0,201900048.0,3.0,514888,630023,R,R,Groundout,1
4.0,1.0,2019003583.0,201900048.0,3.0,608324,630023,R,R,Strikeout,2
4.0,1.0,2019003584.0,201900048.0,3.0,621043,630023,R,R,Groundout,3
4.0,0.0,2019003585.0,201900048.0,1.0,628338,489119,R,L,Groundout,1
4.0,0.0,2019003586.0,201900048.0,1.0,621563,489119,L,L,Strikeout,2
4.0,0.0,2019003587.0,201900048.0,1.0,642715,489119,R,L,Lineout,3
5.0,1.0,2019003588.0,201900048.0,3.0,502210,630023,L,R,Lineout,1
5.0,1.0,2019003589.0,201900048.0,3.0,493329,630023,R,R,Pop Out,2
5.0,1.0,2019003590.0,201900048.0,3.0,649557,630023,R,R,Strikeout,3
5.0,0.0,2019003591.0,201900048.0,1.0,650490,489119,R,L,Flyout,1
5.0,0.0,2019003592.0,201900048.0,1.0,502054,489119,R,L,Flyout,2
5.0,0.0,2019003593.0,201900048.0,1.0,621002,489119,R,L,Groundout,3
6.0,1.0,2019003594.0,201900048.0,3.0,545358,630023,R,R,Strikeout,1
6.0,1.0,2019003595.0,201900048.0,3.0,545350,630023,R,R,Single,1
6.0,1.0,2019003596.0,201900048.0,3.0,543807,630023,R,R,Strikeout Double Play,3
6.0,0.0,2019003597.0,201900048.0,1.0,541645,489119,R,L,Double,0
6.0,0.0,2019003598.0,201900048.0,1.0,640457,489119,L,L,Groundout,1
6.0,0.0,2019003599.0,201900048.0,1.0,572287,489119,R,L,Fielders Choice Out,2
6.0,0.0,2019003600.0,201900048.0,1.0,628338,489119,R,L,Double,2
6.0,0.0,2019003601.0,201900048.0,1.0,664040,489119,L,L,Strikeout,3
7.0,1.0,2019003602.0,201900048.0,3.0,514888,630023,R,R,Strikeout,1
7.0,1.0,2019003603.0,201900048.0,3.0,608324,630023,R,R,Groundout,2
7.0,1.0,2019003604.0,201900048.0,3.0,621043,630023,R,R,Flyout,3
7.0,0.0,2019003605.0,201900048.0,1.0,642715,657624,R,R,Flyout,1
7.0,0.0,2019003606.0,201900048.0,1.0,650490,657624,R,R,Lineout,2
7.0,0.0,2019003607.0,201900048.0,1.0,502054,657624,R,R,Strikeout,3
8.0,1.0,2019003608.0,201900048.0,3.0,643603,592473,R,L,Single,0
8.0,1.0,2019003609.0,201900048.0,3.0,493329,475054,R,R,Lineout,1
8.0,1.0,2019003610.0,201900048.0,3.0,488726,656222,L,L,Grounded Into DP,3
8.0,0.0,2019003611.0,201900048.0,1.0,621002,657624,R,R,Strikeout,1
8.0,0.0,2019003612.0,201900048.0,1.0,541645,657624,R,R,Strikeout,2
8.0,0.0,2019003613.0,201900048.0,1.0,640457,657624,L,R,Strikeout,3
9.0,1.0,2019003614.0,201900048.0,3.0,643393,650895,L,R,Flyout,1
9.0,1.0,2019003615.0,201900048.0,3.0,545350,650895,R,R,Groundout,2
9.0,1.0,2019003616.0,201900048.0,3.0,543807,650895,R,R,Walk,2
9.0,1.0,2019003617.0,201900048.0,3.0,514888,650895,R,R,Bunt Lineout,3
1.0,1.0,2019003618.0,201900049.0,0.0,607043,571578,L,L,Flyout,1
1.0,1.0,2019003619.0,201900049.0,0.0,624413,571578,R,L,Single,1
1.0,1.0,2019003620.0,201900049.0,0.0,429664,571578,L,L,Strikeout,2
1.0,1.0,2019003621.0,201900049.0,0.0,605204,571578,R,L,Flyout,3
1.0,0.0,2019003622.0,201900049.0,0.0,594809,554430,L,R,Single,0
1.0,0.0,2019003623.0,201900049.0,0.0,607208,554430,R,R,Strikeout,1
1.0,0.0,2019003624.0,201900049.0,0.0,543685,554430,R,R,Walk,1
1.0,0.0,2019003625.0,201900049.0,0.0,665742,554430,L,R,Strikeout,2
1.0,0.0,2019003626.0,201900049.0,0.0,475582,554430,R,R,Forceout,3
2.0,1.0,2019003627.0,201900049.0,0.0,624424,571578,L,L,Flyout,1
2.0,1.0,2019003628.0,201900049.0,0.0,642708,571578,R,L,Flyout,2
2.0,1.0,2019003629.0,201900049.0,0.0,542979,571578,R,L,Walk,2
2.0,1.0,2019003630.0,201900049.0,0.0,621512,571578,R,L,Flyout,3
2.0,0.0,2019003631.0,201900049.0,0.0,543228,554430,R,R,Groundout,1
2.0,0.0,2019003632.0,201900049.0,0.0,572821,554430,R,R,Groundout,2
2.0,0.0,2019003633.0,201900049.0,0.0,571578,554430,L,R,Strikeout,3
3.0,1.0,2019003634.0,201900049.0,0.0,554430,571578,L,L,Groundout,1
3.0,1.0,2019003635.0,201900049.0,0.0,607043,571578,L,L,Single,1
3.0,1.0,2019003636.0,201900049.0,0.0,624413,571578,R,L,Double,1
3.0,1.0,2019003637.0,201900049.0,0.0,429664,571578,L,L,Groundout,2
3.0,1.0,2019003638.0,201900049.0,0.0,605204,571578,R,L,Groundout,3
3.0,0.0,2019003639.0,201900049.0,1.0,645302,554430,R,R,Double,0
3.0,0.0,2019003640.0,201900049.0,1.0,594809,554430,L,R,Single,0
3.0,0.0,2019003641.0,201900049.0,1.0,607208,554430,R,R,Home Run,0
3.0,0.0,2019003642.0,201900049.0,1.0,543685,554430,R,R,Groundout,1
3.0,0.0,2019003643.0,201900049.0,1.0,665742,554430,L,R,Flyout,2
3.0,0.0,2019003644.0,201900049.0,1.0,475582,554430,R,R,Strikeout,3
4.0,1.0,2019003645.0,201900049.0,3.0,624424,571578,L,L,Strikeout,1
4.0,1.0,2019003646.0,201900049.0,3.0,642708,571578,R,L,Lineout,2
4.0,1.0,2019003647.0,201900049.0,3.0,542979,571578,R,L,Single,2
4.0,1.0,2019003648.0,201900049.0,3.0,621512,571578,R,L,Strikeout,3
4.0,0.0,2019003649.0,201900049.0,1.0,543228,554430,R,R,Strikeout,1
4.0,0.0,2019003650.0,201900049.0,1.0,572821,554430,R,R,Groundout,2
4.0,0.0,2019003651.0,201900049.0,1.0,571578,554430,L,R,Strikeout,3
5.0,1.0,2019003652.0,201900049.0,3.0,554430,571578,L,L,Strikeout,1
5.0,1.0,2019003653.0,201900049.0,3.0,607043,571578,L,L,Lineout,2
5.0,1.0,2019003654.0,201900049.0,3.0,624413,571578,R,L,Walk,2
5.0,1.0,2019003655.0,201900049.0,3.0,429664,571578,L,L,Flyout,3
